DATE;e5;e1;l_cpi;dl_cpi;l_gdp;dl_gdp;ip;u;cfnai;l_pnfuel;mb;l_dm1;l_dm2;l_dm2m;l_dmzm;l_dm4;u_dm1;u_dm2;u_dm2m;u_dmzm;u_dm4
1978-01-01;;0.052000000000000005;4.138361447638875;;;;3.9003572240306954;0.064;-0.0143;;4.869156211612844;5.262586437782611;5.360751951915888;5.2651043987352075;5.265604976371076;5.429646476363748;0.13472422753629806;0.2369632783965615;0.23736147659642284;0.23739124840817702;0.25251924736125464
1978-02-01;;0.064;4.143134726391533;0.05727934503189047;;;3.90523602589917;0.063;0.0139;;4.857258758986081;5.264817295347863;5.363989598256387;5.268010268610774;5.268558049181432;5.433572131409867;0.13472422511786886;0.23693868745665705;0.2373344128381719;0.2373463913785518;0.2522434895926646
1978-03-01;;0.063;4.14946386144318;0.07594962061976673;;;3.92405631389125;0.063;0.0204;;4.860664754186628;5.269861260320104;5.368301330690012;5.271958151746727;5.272640088764288;5.439536712715221;0.13369217683680035;0.2345726419033949;0.23471436504931;0.2347231687018023;0.25084389004694096
1978-04-01;;0.067;4.157319361383489;0.09426599928370649;;;3.944759278430274;0.061;0.0269;;4.876547556264244;5.2786213434585525;5.3744498694882985;5.277913837038861;5.278685331019746;5.446624454057803;0.13663801519597396;0.2413285298164243;0.2421977109059963;0.24222469532121765;0.2596074838383094
1978-05-01;;0.069;4.1666652238017265;0.11215034901885446;;;3.9483009312887396;0.06;0.0060999999999999995;;4.8847318772071;5.292712044580417;5.383390356886532;5.28693508045058;5.287797105587371;5.45491080820613;0.1433736411846368;0.2567075898353936;0.259234109521519;0.2592691964975454;0.2776999230036615
1978-06-01;;0.065;4.174387269895637;0.09266455312692301;;;3.9551897688280246;0.059000000000000004;0.0138;;4.894895170273754;5.29824836179208;5.386543088984731;5.289055331683599;5.2900137100502524;5.458153337340947;0.14686570894783768;0.26460715764686343;0.2680402161361313;0.2680705637182518;0.2824426250814468
1978-07-01;;0.066;4.182050142641207;0.09195447294683845;;;3.9547644366505983;0.062;-0.0004;;4.910505518677191;5.300706292432457;5.385883495747844;5.28676280728545;5.287811218203105;5.459754976570392;0.15019807918147968;0.2703153049362191;0.2763585886670291;0.2763302216682603;0.2863384090733261
1978-08-01;;0.087;4.188138441508461;0.07305958640705512;;;3.958538202869613;0.059000000000000004;0.0108;;4.906821729440647;5.306045878899503;5.389974773333863;5.29002834458815;5.291153006521186;5.4646376899798375;0.14904042492559869;0.26850574409409034;0.27345303865333104;0.27343031010190555;0.28329265747753
1978-09-01;;0.069;4.197201947661808;0.10876207384016467;;;3.961049332185189;0.06;0.0048;;4.914205154037176;5.313510852596743;5.395782660909679;5.2949786132361;5.296271146274111;5.4700751485558525;0.1582548231701902;0.29182798435006;0.2966891764328867;0.29671815576014104;0.3042204262785993
1978-10-01;;0.07400000000000001;4.206184043977636;0.10778515578993364;;;3.969128973448392;0.057999999999999996;0.012;;4.924147416420582;5.316381889329459;5.397160556706079;5.295157421212489;5.296546597983699;5.475092212144864;0.1724413953729064;0.32630358281763394;0.3323861548969205;0.3324613188231432;0.3463978239923932
1978-11-01;;0.075;4.212127597878484;0.0713226468101773;;;3.976617150018704;0.059000000000000004;0.012199999999999999;;4.946871583826317;5.320715793406786;5.396780971301056;5.293279098542014;5.294718683111432;5.476684140301548;0.19175266110042366;0.3712259866293338;0.38072777204362734;0.3807408412607015;0.39623824613097697
1978-12-01;;0.073;4.21803603456465;0.07090124023399369;;;3.982101154454992;0.06;0.0085;;4.974807750958136;5.323932571047983;5.393951742454523;5.288498318518563;5.290027832607342;5.475238499111338;0.19325708859223228;0.374065178272836;0.3843713738985119;0.3843041104498563;0.3947047115548991
1979-01-01;;0.078;4.22683374526818;0.10557252844235165;;;3.9756304682654244;0.059000000000000004;-0.0040999999999999995;;4.972088487150502;5.326070535694346;5.388463162842691;5.28080834824886;5.282410396170159;5.473962755600895;0.18690213485871768;0.3538859679149956;0.36822222137145694;0.3679780147540164;0.3650390662245913
1979-02-01;0.07200000000000001;0.09300000000000001;4.237000862623624;0.12200540826533413;;;3.9809425408927437;0.059000000000000004;0.0037;;4.95304855324327;5.3284407069230095;5.3857837550174334;5.276571147658059;5.278287752852531;5.471972547363204;0.1817449647266;0.3447778393512406;0.3555303403078201;0.35534899379883195;0.3536217497556297
1979-03-01;;0.08800000000000001;4.247065649239764;0.12077743939368091;;;3.984090611736174;0.057999999999999996;0.014199999999999999;;4.95788831203764;5.3343037266002105;5.387281230329694;5.276767678940728;5.2786601398496655;5.474128982975053;0.1796412150733014;0.3401405463861337;0.3503152029036715;0.3501337479645132;0.34595158210144344
1979-04-01;;0.09699999999999999;4.257030144499196;0.11957394311318126;;;3.9732516800620554;0.057999999999999996;-0.0187;;4.972656476138474;5.348436279862095;5.392931044368014;5.28117207095023;5.283203061298746;5.482932860403972;0.17907832791878814;0.3409452023942637;0.3489105880462089;0.34872302353788204;0.3472911577031435
1979-05-01;;0.098;4.268297869345539;0.13521269815611703;;;3.980739038598907;0.055999999999999994;0.0166;;4.973237984199055;5.351978867150211;5.393387858690275;5.280360492753121;5.282623171189923;5.483972429014001;0.18104776942844114;0.34616996502091923;0.35376437465925065;0.3535757335197151;0.35221308769907755
1979-06-01;;0.099;4.279440045898781;0.13370611863890147;;;3.9806792869417142;0.057;0.0005;;4.98284605858091;5.3613225037659005;5.400000319147082;5.286474283049231;5.288858098621768;5.4911322318448175;0.1779482389700648;0.34480752501464595;0.3458976233300994;0.3456094883208607;0.35667710569862016
1979-07-01;;0.099;4.290459441148391;0.1322327429953205;;;3.9793227109849862;0.057;-0.002;;4.998130770735515;5.370970027674828;5.4064479313041325;5.292624799958813;5.295189986010361;5.498217429163467;0.182877984518102;0.3582205871794156;0.3584353665461499;0.3583144322799921;0.3729059977334366
1979-08-01;;0.099;4.300002799195291;0.11452029656280516;;;3.9725440924732767;0.06;-0.0085;;5.001042765890752;5.374455912004911;5.410802848280208;5.2961088485183785;5.298861085669323;5.502041864203;0.19209703832978944;0.3790988566608571;0.3813094574053472;0.3812763571132765;0.3963308867157657
1979-09-01;;0.096;4.309455941839047;0.11343771172506223;;;3.9736560597819985;0.059000000000000004;0.0002;;5.007864793133588;5.37532347145596;5.409504435380188;5.293031221678323;5.295967637285396;5.503674427975507;0.20695732681271425;0.4097117448640572;0.417933593165346;0.41795671779868815;0.4277583171074689
1979-10-01;;0.09;4.320151230955794;0.12834346940097063;;;3.9789655096814243;0.06;0.0002;;5.020803423011882;5.379505813625221;5.404467919817388;5.2854713240425175;5.288659770176935;5.501068498477285;0.2334831394293188;0.4709404152407642;0.4833260623012944;0.4834939267821387;0.4914810562372113
1979-11-01;;0.1;4.330733340286331;0.12698531196644325;;;3.977979271090835;0.059000000000000004;-0.0045000000000000005;;5.035711572914725;5.3793238431919015;5.395825110617546;5.273428583743433;5.276929967986707;5.491367022421584;0.2388625189429079;0.4875966932472969;0.4949543616422464;0.4946339349762848;0.5119021623003707
1979-12-01;;0.099;4.3425058765115985;0.141270434703209;;;3.9788139878690085;0.06;-0.0023;;5.054033168188331;5.381827460987676;5.394348339859736;5.270181577238541;5.273892645607239;5.490845736809154;0.23242795456145945;0.4752331561487264;0.4790489477308658;0.4786629970184261;0.494582824925436
1980-01-01;;0.10400000000000001;4.356708826689592;0.17043540213591868;;;3.9835452087899497;0.063;0.0005;;5.0498239554538324;5.3922372463644095;5.3953624533207964;5.269968967295764;5.2738830799510215;5.494295413795805;0.2300496000375964;0.4634304892123349;0.4724115140044694;0.4717751602138474;0.4788403606365935
1980-02-01;0.09699999999999999;0.1;4.3694478524670215;0.15286830932915763;;;3.9839007782493487;0.063;-0.0069;;5.03627704960388;5.402464308018261;5.396738664116755;5.270002604090848;5.274135362386325;5.4963377400888085;0.24304408536983765;0.4895429742742514;0.5056304630198641;0.5054580938581384;0.5022371741180209
1980-03-01;;0.102;4.383275854074314;0.165936019287507;;;3.980580315405287;0.063;-0.0152;;5.043631547223948;5.398195700102086;5.386981485194731;5.2571302158612605;5.261282089152871;5.490604851837288;0.2859317776358077;0.5872546191318734;0.6116215265981357;0.6119809837929453;0.6055490677299676
1980-04-01;;0.10099999999999999;4.393213824064446;0.11925563988159027;;;3.959995692697224;0.069;-0.0349;;5.061695894746052;5.385264073219133;5.370501453212444;5.234712132565654;5.23876005473095;5.479897144387284;0.2747784763079192;0.5865987814756953;0.5792692599265361;0.5782969908490555;0.6268478823998984
1980-05-01;;0.086;4.403054001865957;0.11808213361813102;;;3.9355520144651392;0.075;-0.0362;;5.062056913583122;5.388089893961274;5.371285422380521;5.232262455338562;5.236727481749915;5.4807495315569135;0.2175722982175224;0.5133329279024573;0.4397616035238557;0.4384531924466872;0.5844536265236369
1980-06-01;;0.085;4.412798293340635;0.11693149769613242;;;3.9231113024135666;0.076;-0.0203;;5.06841351581561;5.397828406240896;5.382732710669667;5.247573740717549;5.2523568145713515;5.490763431173191;0.1674637048042832;0.35148360445283555;0.32086311769219633;0.3201211249189938;0.3917389227315965
1980-07-01;;0.096;4.414009680526933;0.014536646235573158;;;3.915337506395976;0.078;-0.0124;;5.0747987449037435;5.4089355418142935;5.397491686901118;5.266573179103316;5.271759807993676;5.507605399952222;0.16066930029672136;0.3146469787494768;0.3069304393567984;0.3069522452986301;0.3303533483701837
1980-08-01;0.087;0.076;4.421247347827163;0.08685200760276146;;;3.9190582003091428;0.077;0.0052;;5.065047718934818;5.420987852549512;5.413423996470759;5.2854731178433605;5.2905654966017925;5.523691207731533;0.18204273440131552;0.3609313583727589;0.3624927882624192;0.36375094165970906;0.3782295395256601
1980-09-01;0.09300000000000001;0.091;4.429625613473161;0.10053918775197701;;;3.935206186717125;0.075;0.013500000000000002;;5.071360303030598;5.4341793188227046;5.424427027152834;5.297399820132312;5.301911562234133;5.53384264277204;0.19955870091467612;0.3927431399953497;0.4049860135371798;0.406294097237738;0.4057751166488199
1980-10-01;;0.096;4.439115601658009;0.11387985821817637;;;3.947639153010466;0.075;0.0159;;5.08093841793868;5.443231370230781;5.430702849945093;5.303549837292811;5.307690746042024;5.540993689329042;0.2198234843510494;0.4406076615559029;0.4532252389373724;0.4543470681809435;0.4528512752203375
1980-11-01;;0.086;4.449685283147696;0.12683617787624613;;;3.964947468736033;0.075;0.0105;;5.087898758633619;5.44642489185727;5.429845736201052;5.3005051910874;5.30447034148493;5.542038190179393;0.25823217077653426;0.5361486478118144;0.5469293480087225;0.5483887969009943;0.5543499491284583
1980-12-01;;0.09699999999999999;4.45898767581001;0.11162871194776969;;;3.9705598021950568;0.07200000000000001;0.0045000000000000005;;5.096054292813182;5.440326938792132;5.41721748759819;5.282374793882403;5.286230067640996;5.533288814637457;0.2960519441448337;0.6456179585859615;0.6352853395704509;0.6361141841442353;0.6786273608367253
1981-01-01;0.07400000000000001;0.095;4.468204330914934;0.11059986125908239;;;3.96484123650849;0.075;-0.0036;;5.081901135983253;5.437775508477799;5.403544268867959;5.261785126096532;5.265932574038946;5.528094661119245;0.2781424433724849;0.5975884346426837;0.5858813630226921;0.5849005487754216;0.6189745665096037
1981-02-01;0.067;0.086;4.477336814478207;0.10958980275927743;;;3.9601138775308167;0.07400000000000001;-0.0064;;5.068790988264603;5.439691953374929;5.399979715739257;5.255772332174757;5.260244789433336;5.526824651805508;0.2667095381404168;0.5470789307181564;0.5589932172350042;0.5580686370790704;0.554477842658917
1981-03-01;0.059000000000000004;0.07200000000000001;4.484131857611035;0.08154051759393965;;;3.9655656680889764;0.07400000000000001;-0.0002;;5.073703985563238;5.446043499923545;5.40245858206362;5.257279825097356;5.262097124876325;5.530360956371694;0.2426627026433341;0.4891965090274265;0.5011926753503659;0.5000023101352133;0.4951827248749301
1981-04-01;;0.08;4.489759334476764;0.06752972238874477;;;3.9612568806670696;0.07200000000000001;0.0009;;5.08988384035323;5.461385518025933;5.413065524293642;5.268881652724496;5.273934366722741;5.543412992586415;0.2505778160554703;0.5084628867109219;0.5254817619295477;0.5257424591489434;0.5174973096804207
1981-05-01;;0.073;4.49647076906475;0.08053721505583411;;;3.966910732097047;0.075;-0.001;;5.094976442530006;5.454333343860085;5.40657533794622;5.260316008048924;5.2653405152461135;5.538614236554133;0.29113118101538393;0.6098958612373514;0.6254387566994287;0.626818370946935;0.6198911450957781
1981-06-01;;0.071;4.505349850705881;0.10654897969356725;;;3.9716099125342783;0.075;-0.0046;;5.099433407255054;5.454480310888213;5.402780995204536;5.254308779088291;5.2593416420036325;5.537123081708423;0.27572182103678433;0.5814851936175062;0.5790568165219817;0.5781129771264645;0.6018388102006512
1981-07-01;0.057999999999999996;0.068;4.516338972281476;0.1318694589071434;;;3.977893139575448;0.07200000000000001;0.0011;;5.112234745811848;5.457512124440701;5.404976576032107;5.256468065838783;5.261706625380847;5.543006183560034;0.2838612183097246;0.579048363339047;0.6000599219803222;0.5995401811757817;0.5983520431477881
1981-08-01;0.067;0.057999999999999996;4.523960130562548;0.09145389937286552;;;3.9777339639922715;0.07400000000000001;-0.0069;;5.112686339493599;5.456612066710568;5.40118598921678;5.250831622016612;5.256296748578525;5.5396376979928625;0.2877107245191595;0.5785332513633251;0.6093127693789406;0.6088443406982712;0.5895659334174415
1981-09-01;0.065;0.069;4.533674184283021;0.11656864464567818;;;3.9717267327631527;0.076;-0.015;;5.10404063053481;5.4557880068371745;5.397201842157923;5.245416371614749;5.251541963868217;5.538057641022282;0.27492071402420193;0.5461557195459701;0.5782083818532432;0.5774814174463111;0.5561046588641891
1981-10-01;;0.067;4.536891345234797;0.038605931421308526;;;3.9645623232060276;0.079;-0.018000000000000002;;5.105775762530723;5.458445035516269;5.396538735687172;5.243182357762424;5.2499311004306914;5.539298476612877;0.2556457907497305;0.5091656314737165;0.5336733358287701;0.5330490210711837;0.5203470891734152
1981-11-01;;0.073;4.541164856012179;0.05128212932858034;;;3.9531572711866625;0.083;-0.0208;;5.119370110393032;5.463768795670531;5.400446207107893;5.246784293520297;5.253862976430021;5.544743951681322;0.2278610068732297;0.4834323265876822;0.4644403956778105;0.4627556855253896;0.519708521118063
1981-12-01;;0.053;4.544358046591334;0.03831828694986683;;;3.9420069599980767;0.085;-0.025;;5.139796317219908;5.474531689038615;5.408800141389149;5.255925650640783;5.263451043433464;5.555019448333606;0.2130052272818246;0.4141519287999725;0.4385865330706668;0.4390032415392789;0.4295183234193122
1982-01-01;0.061;0.051;4.547541073151455;0.03819631872145379;;;3.9218406542121107;0.086;-0.0273;;5.134686053875562;5.48684150969447;5.4193167852318656;5.267212519998816;5.274546484131097;5.567253326746014;0.2277500707936363;0.4449270301126021;0.47964819505942097;0.4816811374063741;0.4483780058735791
1982-02-01;0.059000000000000004;0.052000000000000005;4.550714000192032;0.03807512448692307;;;3.9415410301392693;0.08900000000000001;0.0087;;5.120923647990379;5.484445191153394;5.417160308582068;5.2638408830515635;5.270595162531007;5.565392814149687;0.24784143254352375;0.4873671180582117;0.5079260814793297;0.5102764927638057;0.4957612138749469
1982-03-01;0.05;0.042;4.550714000192032;0.0;;;3.934095603409932;0.09;-0.016;;5.113306195983573;5.484649771397204;5.418063133921313;5.263231551169;5.270126461679452;5.5673822538744115;0.23619323443238835;0.4585540740615538;0.4731212052787076;0.4737468199962158;0.4690265181835792
1982-04-01;;0.047;4.553876891600541;0.037954696902101404;;;3.925182044253568;0.09300000000000001;-0.0172;;5.128139772440635;5.492616299556838;5.424591777887523;5.269179375852371;5.275980553020384;5.577233370655386;0.2400558433340578;0.469889062241914;0.4823600347313178;0.4830414822118331;0.4833363937438418
1982-05-01;;0.035;4.563305981889393;0.11314908346622232;;;3.919008549601858;0.094;-0.0101;;5.136063107904194;5.492294912801212;5.4261344499867485;5.269728099431828;5.276987710513493;5.579119855168626;0.2310517815578053;0.4501594754400076;0.4589262348460986;0.4590530741076105;0.4649688709397406
1982-06-01;;0.046;4.574710978503383;0.1368599593678823;;;3.9159014744341363;0.096;-0.018000000000000002;;5.145626454075116;5.493025727321684;5.427961257586625;5.2710059119678165;5.278547191230426;5.581916200724655;0.2437700479498789;0.4833681832369831;0.4971597609847757;0.4992343803455307;0.5054844836335124
1982-07-01;0.053;0.05;4.579852378003801;0.06169679400502304;;;3.912812693542395;0.098;-0.0126;;5.155491485101794;5.493746779725017;5.427748520764445;5.269438471676796;5.277585248458238;5.583152728751665;0.228808913917766;0.4427099051773874;0.4574434765133051;0.4583742423542474;0.4679255076396847
1982-08-01;0.054000000000000006;0.048;4.581901559048737;0.024590172539230792;;;3.9041420319772704;0.098;-0.0169;;5.158911610730914;5.500248014843415;5.434701365184145;5.2769157556393695;5.286246323487963;5.594627584920184;0.18864845098423147;0.3429961798588645;0.3602637950597723;0.3602349269322069;0.3763438111533589
1982-09-01;0.051;0.045;4.581901559048737;0.0;;;3.901131912196787;0.10099999999999999;-0.0116;;5.1555030203245975;5.510579928340971;5.443680288131055;5.286826471474876;5.296492240254813;5.603895844292394;0.1911480805115504;0.3659036432515193;0.37764799920714415;0.3806740308607597;0.4159756119040473
1982-10-01;;0.047;4.585987366571318;0.049029690270963044;;;3.8920447627124815;0.10400000000000001;-0.020099999999999996;;5.164540229445099;5.523594677946034;5.456570839561267;5.3033024147927526;5.312832162905917;5.61551606933734;0.17163678748327615;0.3398201703734644;0.3277133196696501;0.32950647246699394;0.3806558788503998
1982-11-01;;0.045;4.584967478670572;-0.01223865480894304;;;3.8882056097237148;0.10800000000000001;-0.0108;;5.178795945775429;5.535852893136319;5.4682413339010845;5.31825239280008;5.327644716606507;5.626151362710984;0.16159824384486232;0.316947537072582;0.3053386443552459;0.30737157486904154;0.3418300761942311
1982-12-01;;0.037000000000000005;4.581901559048737;-0.036791035462020005;;;3.880907912794698;0.10800000000000001;-0.008100000000000001;;5.196932271756357;5.541796949241868;5.463867883957048;5.31684755090225;5.3258718506147416;5.624030935153314;0.15698598015583312;0.3119320181910403;0.29820240320885194;0.3003578818975885;0.3350100941671245
1983-01-01;0.05;0.027999999999999997;4.583946549536464;0.024539885852725263;;;3.8999342297307633;0.10400000000000001;0.0158;;5.186821400784126;5.545189844248277;5.462707422028341;5.329806703737357;5.338191413528539;5.622754568008894;0.15252553850287998;0.30295782424717665;0.28583732678943186;0.2880525239354656;0.3243871306583117
1983-02-01;0.048;0.03;4.584967478670572;0.012251149609294743;;;3.893634977114868;0.10400000000000001;-0.0073;;5.17639828925168;5.555601010116724;5.4654237077029375;5.342503077598783;5.3505401942053;5.626384637536804;0.15252544051419795;0.2947107873275211;0.28697908154922497;0.2895337604224576;0.3086469018746619
1983-03-01;0.049;0.018000000000000002;4.585987366571318;0.01223865480894304;;;3.9017827525516493;0.10300000000000001;0.0092;;5.177956009876853;5.566434583494002;5.470676802390739;5.352530587106406;5.359828438009545;5.633957044277525;0.15358970084966994;0.29901769860561395;0.2906373917384621;0.2933360185393079;0.30954919124336705
1983-04-01;;0.034;4.593097604753822;0.08532285819005736;;;3.913631710767562;0.102;0.0101;;5.193167939720507;5.5695943665107706;5.473262131831248;5.356542866586175;5.363189723593359;5.637466678992893;0.15327676438969742;0.297591637615296;0.2883956322120795;0.2907114946612032;0.3099515799069917
